k,alpha,species,Barn Owl,Bat,Bear,Bobcat,California Sea Lion,Cat,Chicken,Cliff Sparrow,Common Loon,Cow,Coyote,Cw,Cw and Dg,Deer,Dg,Dog,Elephant Seal,Great Horned Owl,Grey Fox,Ground Squirrel,Horse,Hu,Hu Cw and Dg,Hu and Cw,Hu and Dg,Human,Human UTI,Mountain Lion,Opossum,Pelican,Pig,Pig/Swine,Pigeon,Rabbit,Racoon,Red Tailed Hawk,Red-shoulder Hawk,Sea Otter,Seagull,Sheep,White Crowned Sparrow,Wild Pig,Wild Turkey,unknown,total,attempts
1,0.900,Seagull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,2,0,11,11
1,0.900,Sheep,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,94,94
1,0.900,White Crowned Sparrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15,15
1,0.900,Wild Pig,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,8
1,0.900,Wild Turkey,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,72,72
1,0.900,unknown,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11
1,0.900,Overall,2,42,6,2,9,45,35,19,6,1609,4,52,30,16,40,84,5,0,4,197,51,23,16,43,19,1691,168,22,10,13,14,32,88,5,5,3,7,12,5,118,24,11,94,5,4686,4686
1,0.950,Barn Owl,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5
1,0.950,Bat,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
1,0.950,Bear,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1,0.950,Bobcat,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.950,California Sea Lion,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1,0.950,Cat,0,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,42
1,0.950,Chicken,0,0,0,0,0,1,22,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,40
1,0.950,Cliff Sparrow,0,0,0,0,0,1,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28
1,0.950,Common Loon,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.950,Cow,0,2,0,0,1,7,7,1,1,1434,0,19,3,0,6,0,0,0,0,34,22,0,0,2,0,105,10,0,0,3,0,6,1,0,1,0,0,0,1,26,3,2,22,0,1719,1719
1,0.950,Coyote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.950,Cw,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
1,0.950,Cw and Dg,0,0,0,0,0,0,0,0,0,0,0,2,13,0,7,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
1,0.950,Deer,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
1,0.950,Dg,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
1,0.950,Dog,0,0,0,0,0,2,2,0,0,26,0,0,1,0,2,79,0,0,0,2,0,0,1,0,1,26,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,149,149
1,0.950,Elephant Seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.950,Great Horned Owl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4
1,0.950,Grey Fox,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.950,Ground Squirrel,0,1,0,1,1,2,0,0,0,13,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,29,5,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,196,196
1,0.950,Horse,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,1,20,0,0,5,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51,51
1,0.950,Hu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29
1,0.950,Hu Cw and Dg,0,0,0,0,0,0,0,0,0,0,1,7,7,0,2,2,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
1,0.950,Hu and Cw,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,1,0,0,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
1,0.950,Hu and Dg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
1,0.950,Human,0,1,0,0,0,0,2,0,0,13,0,2,0,0,0,0,0,0,0,8,1,0,0,2,1,1429,5,0,0,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1471,1471
1,0.950,Human UTI,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,123,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,141,141
1,0.950,Mountain Lion,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,3,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32,32
1,0.950,Opossum,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
1,0.950,Pelican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8
1,0.950,Pig,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,4,2,0,0,0,0,0,0,2,0,4,0,0,34,34
1,0.950,Pig/Swine,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,2,0,0,24,24
1,0.950,Pigeon,0,1,0,0,1,0,0,4,0,52,0,2,1,0,0,1,1,0,0,3,4,0,1,1,0,13,7,1,1,1,0,2,80,0,1,0,0,2,0,4,1,3,6,0,194,194
1,0.950,Rabbit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4
1,0.950,Racoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,4
1,0.950,Red Tailed Hawk,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5
1,0.950,Red-shoulder Hawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.950,Sea Otter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10
1,0.950,Seagull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,2,0,11,11
1,0.950,Sheep,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,94,94
1,0.950,White Crowned Sparrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15,15
1,0.950,Wild Pig,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,8
1,0.950,Wild Turkey,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,72,72
1,0.950,unknown,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11
1,0.950,Overall,2,42,6,2,9,45,35,19,6,1609,4,52,30,16,40,84,5,0,4,197,51,23,16,43,19,1691,168,22,10,13,14,31,88,5,5,3,7,12,5,118,24,12,94,5,4686,4686
1,0.960,Barn Owl,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5
1,0.960,Bat,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
1,0.960,Bear,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1,0.960,Bobcat,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.960,California Sea Lion,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1,0.960,Cat,0,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,42
1,0.960,Chicken,0,0,0,0,0,1,22,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,40
1,0.960,Cliff Sparrow,0,0,0,0,0,1,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28
1,0.960,Common Loon,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.960,Cow,0,2,0,0,1,7,7,1,1,1433,0,19,3,0,6,0,0,0,0,34,22,0,0,2,0,105,10,0,0,3,0,6,2,0,1,0,0,0,1,26,3,2,22,0,1719,1719
1,0.960,Coyote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.960,Cw,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
1,0.960,Cw and Dg,0,0,0,0,0,0,0,0,0,0,0,2,13,0,7,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
1,0.960,Deer,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
1,0.960,Dg,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
1,0.960,Dog,0,0,0,0,0,2,2,0,0,26,0,0,1,0,2,79,0,0,0,2,0,0,1,0,1,26,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,149,149
1,0.960,Elephant Seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.960,Great Horned Owl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4
1,0.960,Grey Fox,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.960,Ground Squirrel,0,1,0,1,1,2,0,0,0,13,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,29,5,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,196,196
1,0.960,Horse,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,1,20,0,0,5,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51,51
1,0.960,Hu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29
1,0.960,Hu Cw and Dg,0,0,0,0,0,0,0,0,0,0,1,7,7,0,2,2,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
1,0.960,Hu and Cw,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,1,0,0,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
1,0.960,Hu and Dg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
1,0.960,Human,0,1,0,0,0,0,2,0,0,13,0,2,0,0,0,0,0,0,0,8,1,0,0,2,1,1429,5,0,0,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1471,1471
1,0.960,Human UTI,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,123,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,141,141
1,0.960,Mountain Lion,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,3,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32,32
1,0.960,Opossum,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
1,0.960,Pelican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8
1,0.960,Pig,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,4,2,0,0,0,0,0,0,2,0,4,0,0,34,34
1,0.960,Pig/Swine,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,2,0,0,24,24
1,0.960,Pigeon,0,1,0,0,1,0,0,4,0,52,0,2,1,0,0,1,1,0,0,3,4,0,1,1,0,13,7,1,1,1,0,1,80,0,1,0,0,2,0,5,1,3,6,0,194,194
1,0.960,Rabbit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4
1,0.960,Racoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,4
1,0.960,Red Tailed Hawk,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5
1,0.960,Red-shoulder Hawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.960,Sea Otter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10
1,0.960,Seagull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,2,0,11,11
1,0.960,Sheep,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,94,94
1,0.960,White Crowned Sparrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15,15
1,0.960,Wild Pig,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,8
1,0.960,Wild Turkey,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,72,72
1,0.960,unknown,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11
1,0.960,Overall,2,42,6,2,9,45,35,19,6,1608,4,52,30,16,40,84,5,0,4,197,51,23,16,43,19,1690,168,22,11,13,14,30,89,5,5,3,7,12,5,119,24,12,94,5,4686,4686
1,0.970,Barn Owl,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5
1,0.970,Bat,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
1,0.970,Bear,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1,0.970,Bobcat,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.970,California Sea Lion,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
1,0.970,Cat,0,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,42
1,0.970,Chicken,0,0,0,0,0,1,22,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,40
1,0.970,Cliff Sparrow,0,0,0,0,0,1,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28
1,0.970,Common Loon,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.970,Cow,0,2,0,0,1,7,7,1,1,1435,0,19,3,0,6,0,0,0,0,33,22,0,0,2,0,103,10,0,0,3,0,6,3,0,1,0,0,0,1,26,3,2,22,0,1719,1719
1,0.970,Coyote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.970,Cw,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
1,0.970,Cw and Dg,0,0,0,0,0,0,0,0,0,0,0,2,13,0,7,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
1,0.970,Deer,0,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
1,0.970,Dg,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
1,0.970,Dog,0,0,0,0,0,2,2,0,0,26,0,0,1,0,2,79,0,0,0,2,0,0,1,0,1,26,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,149,149
1,0.970,Elephant Seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.970,Great Horned Owl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4
1,0.970,Grey Fox,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
1,0.970,Ground Squirrel,0,1,0,1,1,2,0,1,0,13,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,28,5,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,196,196
1,0.970,Horse,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,1,20,0,0,5,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51,51
1,0.970,Hu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29
1,0.970,Hu Cw and Dg,0,0,0,0,0,0,0,0,0,0,1,7,7,0,2,2,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
1,0.970,Hu and Cw,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,1,0,0,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
1,0.970,Hu and Dg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,2,2,2,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
1,0.970,Human,0,1,0,0,0,0,2,0,0,13,0,2,0,0,0,0,0,0,0,8,1,0,0,2,1,1429,5,0,0,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1471,1471
1,0.970,Human UTI,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,123,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,141,141
1,0.970,Mountain Lion,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,3,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32,32
1,0.970,Opossum,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
1,0.970,Pelican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,8
1,0.970,Pig,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,4,2,0,0,0,0,0,0,2,0,4,0,0,34,34
1,0.970,Pig/Swine,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,2,0,0,24,24
1,0.970,Pigeon,0,1,0,0,1,0,0,4,0,52,0,2,1,0,0,1,1,0,0,3,4,0,1,1,0,12,7,1,1,1,0,1,81,0,1,0,0,2,0,5,1,3,6,0,194,194
1,0.970,Rabbit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4
